datetime,start,high,low,finish,value
2004/1/6,11000,11000,10840,10840,146.68
2004/1/7,10880,10900,10750,10790,107.37
2004/1/8,10800,10930,10770,10870,124.14
2004/1/9,10980,11070,10900,11020,207.28
2004/1/13,11030,11030,10830,10880,97.24
2004/1/14,10800,10920,10770,10900,46.36
2004/1/15,10920,10930,10700,10700,80.33
2004/1/16,10760,10900,10750,10870,55.72
2004/1/19,10990,11090,10970,11070,173.85
2004/1/20,11080,11240,11020,11140,148.01
2004/1/21,11080,11200,11040,11080,97.5
2004/1/22,11110,11160,11040,11050,75.73
2004/1/23,11020,11190,10990,11100,69.68
2004/1/26,11010,11050,10910,10990,114.55
2004/1/27,11080,11130,10950,10950,84.44
2004/1/28,10880,10950,10840,10910,108.6
2004/1/29,10770,10830,10710,10800,168.25
2004/1/30,10780,10880,10780,10790,75.37
2004/2/2,10820,10900,10810,10850,49.85
2004/2/3,10830,10850,10550,10660,169.71
2004/2/4,10650,10700,10460,10480,233.41
2004/2/5,10420,10520,10400,10510,112.39
2004/2/6,10540,10550,10450,10530,64.92
2004/2/9,10580,10630,10400,10420,100.34
2004/2/10,10460,10500,10350,10430,100.9
2004/2/12,10550,10600,10500,10510,125.99
2004/2/13,10530,10620,10460,10580,107.32
2004/2/16,10610,10660,10580,10600,55.03
2004/2/17,10580,10760,10580,10750,82.59
2004/2/18,10800,10840,10740,10750,85.78
2004/2/19,10810,10860,10770,10850,106.87
2004/2/20,10800,10800,10730,10760,43.17
2004/2/23,10800,10930,10780,10920,129.35
2004/2/24,10890,10900,10680,10680,122.18
2004/2/25,10680,10770,10660,10710,53.99
2004/2/26,10760,10830,10740,10820,53.27
2004/2/27,10890,11120,10880,11100,263.76
2004/3/1,11160,11370,11160,11350,262.16
2004/3/2,11440,11440,11330,11430,177.98
2004/3/3,11410,11480,11360,11390,108.92
2004/3/4,11390,11520,11380,11460,105.23
2004/3/5,11550,11580,11460,11580,106.35
2004/3/8,11660,11690,11600,11600,111.15
2004/3/9,11500,11580,11480,11540,99.97
2004/3/10,11510,11530,11400,11490,185.04
2004/3/11,11340,11420,11270,11420,162.13
2004/3/12,11260,11260,11100,11220,372.78
2004/3/15,11380,11400,11330,11350,78.27
2004/3/16,11300,11380,11280,11310,48.09
2004/3/17,11360,11530,11350,11500,117
2004/3/18,11680,11700,11500,11530,105.57
2004/3/19,11470,11540,11410,11470,40.41
2004/3/22,11390,11400,11330,11360,82.19
2004/3/23,11220,11370,11120,11310,230.97
2004/3/24,11390,11410,11280,11370,53.24
2004/3/25,11450,11540,11450,11530,249.96
2004/3/26,11800,11870,11780,11870,233.69
2004/3/29,11870,11940,11770,11820,133.68
2004/3/30,11940,11960,11770,11820,85.77
2004/3/31,11820,11870,11690,11810,97.04
2004/4/1,11860,11910,11740,11790,88.11
2004/4/2,11820,11940,11800,11910,147.27
2004/4/5,12070,12100,12030,12080,150.6
2004/4/6,12140,12200,12040,12170,148.94
2004/4/7,12130,12200,12100,12100,106.13
2004/4/8,12090,12220,12050,12190,81.82
2004/4/9,12060,12090,11960,11990,304.81
2004/4/12,12020,12170,12010,12110,61.38
2004/4/13,12240,12270,12180,12220,107.07
2004/4/14,12150,12220,12110,12180,50.89
2004/4/15,12220,12270,11870,11920,267.08
2004/4/16,11900,11960,11800,11940,220.34
2004/4/19,12000,12000,11710,11860,159.51
2004/4/20,11870,12110,11870,12070,117.53
2004/4/21,12030,12100,11970,12040,90.61
2004/4/22,12090,12150,12050,12060,61.51
2004/4/23,12200,12200,12100,12170,99.73
2004/4/26,12250,12290,12180,12270,101.82
2004/4/27,12220,12220,12120,12170,80.53
2004/4/28,12170,12180,12060,12100,70.07
2004/4/30,11750,11830,11740,11830,305.78
2004/5/6,11870,11880,11660,11660,152.86
2004/5/7,11550,11690,11550,11570,119.17
2004/5/10,11480,11490,10940,10960,396.9
2004/5/11,10920,11060,10860,11000,213.84
2004/5/12,11130,11260,11090,11260,140.92
2004/5/13,11170,11170,10950,10950,175.54
2004/5/14,10960,11040,10850,10940,132.91
2004/5/17,10860,10880,10590,10650,264.13
2004/5/18,10660,10800,10620,10760,101.13
2004/5/19,10900,11080,10820,11060,148.9
2004/5/20,11040,11150,10860,10930,126.97
2004/5/21,10960,11170,10960,11170,102.69
2004/5/24,11190,11250,11120,11160,64.56
2004/5/25,11160,11160,11010,11050,132.3
2004/5/26,11250,11300,11210,11240,161.87
2004/5/27,11250,11310,11210,11240,100.75
2004/5/28,11360,11430,11340,11410,114.92
2004/5/31,11380,11380,11190,11310,97.09
2004/6/1,11320,11420,11260,11360,87.05
2004/6/2,11340,11350,11270,11330,72.08
2004/6/3,11370,11440,11040,11100,258.96
2004/6/4,11150,11220,11090,11190,57.52
2004/6/7,11320,11570,11320,11550,242.4
2004/6/8,11630,11640,11530,11600,88.98
2004/6/9,11600,11610,11490,11570,47.93
2004/6/10,11410,11710,11410,11680,127.08
2004/6/11,11720,11740,11560,11640,103.68
2004/6/14,11590,11720,11570,11580,56.4
2004/6/15,11510,11570,11430,11510,89.52
2004/6/16,11600,11760,11600,11720,159.11
2004/6/17,11720,11730,11610,11690,80.47
2004/6/18,11650,11650,11410,11490,219.26
2004/6/21,11590,11830,11590,11700,217.51
2004/6/22,11640,11670,11550,11640,64.67
2004/6/23,11770,11770,11640,11650,93.71
2004/6/24,11750,11820,11730,11800,157.05
2004/6/25,11830,11850,11750,11830,94.28
2004/6/28,11870,11950,11860,11940,53.76
2004/6/29,11920,11990,11880,11970,86.47
2004/6/30,11950,11990,11910,11980,117.13
2004/7/1,12040,12080,11990,12000,96.59
2004/7/2,11850,11870,11790,11840,101.32
2004/7/5,11670,11700,11560,11590,166.86
2004/7/6,11560,11640,11500,11510,86.66
2004/7/7,11390,11480,11290,11440,531.41
2004/7/8,11410,11450,11320,11340,72.45
2004/7/9,11340,11490,11320,11470,91.46
2004/7/12,11570,11640,11530,11610,75.03
2004/7/13,11560,11630,11540,11630,54.38
2004/7/14,11720,11720,11410,11430,132.9
2004/7/15,11450,11490,11360,11450,72.74
2004/7/16,11360,11520,11260,11470,79.71
2004/7/20,11330,11340,11230,11260,157.38
2004/7/21,11360,11450,11360,11450,57.64
2004/7/22,11300,11330,11250,11320,91.43
2004/7/23,11300,11310,11210,11240,72.31
2004/7/26,11130,11200,11110,11170,121.31
2004/7/27,11150,11230,11070,11100,165.79
2004/7/28,11270,11280,11190,11260,76.68
2004/7/29,11300,11300,11080,11110,77.29
2004/7/30,11290,11350,11280,11340,86.29
2004/8/2,11320,11330,11210,11260,51.4
2004/8/3,11280,11310,11150,11180,66.97
2004/8/4,11110,11120,10920,11060,242.25
2004/8/5,11120,11140,11010,11100,94.42
2004/8/6,10950,11020,10920,10990,79.17
2004/8/9,10820,10960,10780,10950,124.1
2004/8/10,10900,11000,10890,11000,88.28
2004/8/11,11100,11110,11040,11070,102.67
2004/8/12,11020,11130,11020,11080,39.68
2004/8/13,10900,10910,10810,10840,117.29
2004/8/16,10760,10780,10580,10740,240.41
2004/8/17,10850,10850,10740,10790,89.37
2004/8/18,10740,10820,10700,10780,95.29
2004/8/19,10900,10940,10860,10900,96.76
2004/8/20,10890,10970,10860,10950,50.61
2004/8/23,11030,11040,10990,10990,53.38
2004/8/24,11000,11030,10920,11020,24.07
2004/8/25,11030,11180,10970,11160,104.7
2004/8/26,11220,11250,11140,11150,58.83
2004/8/27,11170,11230,11130,11230,54.9
2004/8/30,11210,11260,11170,11220,66.93
2004/8/31,11140,11200,11080,11130,76.8
2004/9/1,11150,11200,11140,11180,69.23
2004/9/2,11200,11250,11130,11180,94.19
2004/9/3,11210,11230,11050,11100,149.13
2004/9/6,11110,11300,11090,11280,136.58
2004/9/7,11320,11350,11260,11320,100.93
2004/9/8,11380,11390,11300,11320,42.51
2004/9/9,11290,11350,11170,11190,168.98
2004/9/10,11100,11130,10990,11080,154.35
2004/9/13,11180,11290,11160,11290,63.48
2004/9/14,11350,11380,11290,11310,121.46
2004/9/15,11310,11320,11200,11210,99.41
2004/9/16,11120,11210,11120,11180,38.95
2004/9/17,11190,11190,11090,11140,73.64
2004/9/21,11190,11200,11110,11120,38.95
2004/9/22,11180,11180,11000,11050,90.93
2004/9/24,10970,10970,10880,10930,97.92
2004/9/27,10920,10970,10850,10960,22.01
2004/9/28,10850,10910,10820,10910,53.23
2004/9/29,10970,10980,10860,10900,41.11
2004/9/30,10980,11000,10920,10960,32.96
2004/10/1,11030,11060,11000,11050,27.39
2004/10/4,11180,11350,11180,11330,223.75
2004/10/5,11330,11360,11310,11330,59.41
2004/10/6,11320,11470,11290,11450,127.69
2004/10/7,11470,11490,11400,11430,55.57
2004/10/8,11370,11440,11370,11420,51.7
2004/10/12,11370,11390,11260,11270,81.85
2004/10/13,11290,11370,11280,11280,30.98
2004/10/14,11230,11230,11100,11130,85.24
2004/10/15,11010,11090,10990,11080,86.32
2004/10/18,11100,11100,10980,11020,36.52
2004/10/19,11110,11180,11100,11140,101.08
2004/10/20,11040,11060,10930,10970,166.01
2004/10/21,10970,10990,10840,10850,233.6
2004/10/22,10920,10970,10890,10930,62.04
2004/10/25,10670,10770,10630,10750,136.55
2004/10/26,10730,10770,10700,10730,42.38
2004/10/27,10830,10850,10720,10760,59.37
2004/10/28,10910,10940,10860,10930,81.5
2004/10/29,10820,10860,10780,10840,74.54
2004/11/1,10770,10800,10740,10800,30.73
2004/11/2,10860,10960,10850,10960,82.28
2004/11/4,11100,11100,11010,11010,52.13
2004/11/5,11130,11170,11090,11110,82.02
2004/11/8,11160,11180,11040,11050,105.73
2004/11/9,11060,11120,11010,11030,23.38
2004/11/10,11050,11100,11030,11060,20.43
2004/11/11,11110,11110,10910,10930,52.3
2004/11/12,10960,11100,10940,11100,69.16
2004/11/15,11140,11290,11140,11280,230.89
2004/11/16,11300,11340,11210,11220,74.99
2004/11/17,11190,11260,11190,11200,43.09
2004/11/18,11260,11310,11130,11160,87.29
2004/11/19,11210,11230,11140,11190,33.79
2004/11/22,11010,11010,10840,10900,206.38
2004/11/24,10900,10990,10900,10950,221.05
2004/11/25,10900,10980,10890,10950,34.88
2004/11/26,10960,11010,10880,10890,52.27
2004/11/29,10910,11080,10910,11060,80.82
2004/11/30,10980,11000,10910,10930,79.84
2004/12/1,10870,10870,10810,10850,82.35
2004/12/2,11010,11060,11000,11030,107.16
2004/12/3,11000,11170,10990,11150,215.67
2004/12/6,11070,11100,11030,11050,48.4
2004/12/7,11040,11070,10930,10950,97.51
2004/12/8,10880,11020,10870,10980,61.65
2004/12/9,11000,11010,10820,10860,167.18
2004/12/10,10880,10890,10810,10860,60.97
2004/12/13,10890,10920,10850,10880,28.04
2004/12/14,10940,11000,10890,10990,121.23
2004/12/15,11020,11060,10980,11030,49.97
2004/12/16,10980,11030,10930,11030,39.06
2004/12/17,10980,11200,10980,11120,110.46
2004/12/20,11080,11180,11080,11170,113.6
2004/12/21,11170,11250,11170,11220,56.02
2004/12/22,11300,11320,11250,11270,77.2
2004/12/24,11360,11430,11360,11390,150.55
2004/12/27,11400,11440,11380,11430,45.17
2004/12/28,11390,11480,11370,11470,42.62
2004/12/29,11520,11550,11480,11480,68.11
2004/12/30,11520,11550,11510,11530,62.78
2005/1/4,11500,11600,11480,11590,51.3
2005/1/5,11470,11520,11470,11490,30.19
2005/1/6,11430,11540,11430,11530,43.01
2005/1/7,11590,11590,11500,11530,58.87
2005/1/11,11550,11640,11550,11620,94.85
2005/1/12,11600,11620,11520,11530,38.37
2005/1/13,11490,11520,11430,11460,51.4
2005/1/14,11420,11560,11390,11550,58.02
2005/1/17,11540,11600,11530,11560,43.25
2005/1/18,11570,11570,11460,11500,30.46
2005/1/19,11540,11560,11470,11470,17.54
2005/1/20,11400,11410,11330,11380,111.48
2005/1/21,11310,11370,11280,11330,67.39
2005/1/24,11290,11380,11280,11370,25.18
2005/1/25,11330,11340,11280,11330,27.03
2005/1/26,11390,11440,11390,11420,56.43
2005/1/27,11450,11450,11380,11380,24.5
2005/1/28,11380,11400,11290,11350,57.01
2005/1/31,11350,11540,11340,11480,124.3
2005/2/1,11470,11490,11400,11420,87.26
2005/2/2,11500,11510,11470,11470,48.31
2005/2/3,11520,11520,11410,11450,32.24
2005/2/4,11450,11460,11340,11400,58.81
2005/2/7,11460,11600,11450,11570,151.56
2005/2/8,11580,11580,11530,11570,75.67
2005/2/9,11590,11600,11520,11560,39.77
2005/2/10,11530,11620,11490,11600,78.38
2005/2/14,11720,11750,11690,11730,100.8
2005/2/15,11710,11750,11690,11720,34.18
2005/2/16,11700,11760,11650,11680,81.67
2005/2/17,11640,11710,11640,11680,47.44
2005/2/18,11610,11740,11610,11710,96.3
2005/2/21,11740,11760,11710,11730,49.56
2005/2/22,11710,11730,11660,11670,41.27
2005/2/23,11570,11590,11520,11570,82.07
2005/2/24,11570,11630,11570,11630,38.35
2005/2/25,11640,11740,11640,11740,113.88
2005/2/28,11800,11820,11780,11810,136.11
2005/3/1,11820,11850,11790,11850,61.74
2005/3/2,11880,11900,11850,11860,126.18
2005/3/3,11850,11920,11850,11900,61.61
2005/3/4,11900,11950,11830,11940,46.59
2005/3/7,12000,12050,11980,12000,171.11
2005/3/8,11990,12020,11950,11950,60.76
2005/3/9,11940,12030,11940,12020,52.07
2005/3/10,11960,12030,11930,11930,64.74
2005/3/11,11980,12050,11980,12040,84.92
2005/3/14,12050,12050,11950,11950,39.41
2005/3/15,11970,12000,11870,11900,41.18
2005/3/16,11910,11940,11870,11930,53.01
2005/3/17,11850,11880,11830,11850,30.48
2005/3/18,11860,11990,11850,11950,81.8
2005/3/22,11920,11950,11900,11930,46.55
2005/3/23,11870,11880,11750,11820,120.9
2005/3/24,11800,11880,11770,11810,46.85
2005/3/25,11840,11880,11800,11800,29.18
2005/3/28,11830,11940,11820,11910,133.69
2005/3/29,11940,11940,11700,11740,139.76
2005/3/30,11670,11740,11640,11670,99.05
2005/3/31,11750,11780,11720,11780,41.91
2005/4/1,11710,11840,11690,11830,66.97
2005/4/4,11750,11820,11750,11800,27.77
2005/4/5,11810,11910,11810,11890,89.78
2005/4/6,11910,11960,11880,11940,52.91
2005/4/7,11970,11970,11880,11950,36.56
2005/4/8,11990,12030,11960,12010,103.7
2005/4/11,11950,11970,11870,11890,55.71
2005/4/12,11870,11890,11780,11810,103.17
2005/4/13,11850,11860,11730,11790,56.41
2005/4/14,11710,11710,11610,11660,227.94
2005/4/15,11580,11590,11460,11490,230.16
2005/4/18,11300,11300,11040,11060,396.43
2005/4/19,11130,11200,11090,11200,123.33
2005/4/20,11280,11310,11170,11170,100.64
2005/4/21,11000,11120,10910,11120,179.75
2005/4/22,11280,11280,11190,11190,89.75
2005/4/25,11180,11240,11140,11200,53.88
2005/4/26,11220,11220,11140,11170,57.5
2005/4/27,11100,11190,11090,11180,77.36
2005/4/28,11130,11160,11060,11100,52.66
2005/5/2,11030,11180,11030,11180,39.66
2005/5/6,11250,11300,11240,11300,59.11
2005/5/9,11350,11350,11230,11290,31.92
2005/5/10,11330,11330,11250,11260,20.61
2005/5/11,11200,11220,11160,11200,50.11
2005/5/12,11200,11240,11180,11180,19.54
2005/5/13,11150,11220,11120,11170,40.46
2005/5/16,11120,11160,11040,11060,113.68
2005/5/17,11160,11190,10890,10900,173.8
2005/5/18,10980,11000,10930,10930,93.13
2005/5/19,11100,11200,11060,11200,105.45
2005/5/20,11230,11230,11160,11160,70
2005/5/23,11190,11280,11170,11260,96.17
2005/5/24,11300,11300,11210,11250,38.24
2005/5/25,11230,11230,11100,11120,52.96
2005/5/26,11110,11160,11090,11140,44.7
2005/5/27,11210,11280,11210,11270,55.32
2005/5/30,11320,11410,11300,11380,70.79
2005/5/31,11400,11420,11340,11410,39.23
2005/6/1,11330,11430,11330,11430,38.03
2005/6/2,11430,11490,11400,11400,66.26
2005/6/3,11430,11430,11340,11400,25.73
2005/6/6,11330,11370,11300,11370,40.19
2005/6/7,11350,11370,11290,11310,43.6
2005/6/8,11340,11430,11340,11420,70.2
2005/6/9,11400,11400,11250,11290,111.3
2005/6/10,11320,11440,11300,11440,110.77
2005/6/13,11430,11490,11410,11430,25.9
2005/6/14,11450,11480,11440,11460,24.11
2005/6/15,11480,11550,11470,11540,112.03
2005/6/16,11520,11570,11500,11530,90.76
2005/6/17,11580,11610,11570,11600,73.22
2005/6/20,11640,11640,11570,11600,39.76
2005/6/21,11570,11620,11570,11620,63.69
2005/6/22,11600,11670,11570,11670,108.42
2005/6/23,11640,11680,11640,11680,33.14
2005/6/24,11580,11650,11570,11640,55.67
2005/6/27,11550,11560,11500,11540,77.99
2005/6/28,11530,11650,11530,11650,38.84
2005/6/29,11680,11710,11660,11690,82.1
2005/6/30,11680,11710,11660,11700,48.39
2005/7/1,11680,11780,11650,11760,109.42
2005/7/4,11790,11790,11750,11770,44.94
2005/7/5,11730,11730,11660,11670,101.35
2005/7/6,11700,11740,11660,11680,41.16
2005/7/7,11650,11660,11620,11650,64.51
2005/7/8,11600,11720,11600,11650,142.1
2005/7/11,11750,11760,11720,11750,132.07
2005/7/12,11800,11800,11730,11740,91.14
2005/7/13,11760,11760,11710,11730,48.77
2005/7/14,11760,11850,11760,11830,169.36
2005/7/15,11870,11880,11840,11850,166.9
2005/7/19,11820,11840,11800,11840,43.4
2005/7/20,11840,11880,11820,11870,59.06
2005/7/21,11880,11930,11850,11870,103.78
2005/7/22,11820,11820,11730,11770,173.93
2005/7/25,11780,11850,11780,11830,41.35
2005/7/26,11810,11830,11770,11810,19.59
2005/7/27,11830,11910,11830,11910,102.2
2005/7/28,11950,11950,11910,11930,238.5
2005/7/29,11980,11980,11880,11960,299.77
2005/8/1,11950,12030,11950,12020,98.37
2005/8/2,12010,12040,11980,11990,45.99
2005/8/3,12040,12070,12010,12030,153.51
2005/8/4,12000,12010,11880,11970,69.83
2005/8/5,11900,11930,11790,11800,132.1
2005/8/8,11740,11870,11680,11850,352.33
2005/8/9,11860,12020,11840,11980,125.59
2005/8/10,12090,12210,12050,12200,317.94
2005/8/11,12260,12350,12240,12340,169.38
2005/8/12,12360,12390,12280,12320,166.07
2005/8/15,12300,12380,12300,12340,61.34
2005/8/16,12370,12400,12340,12390,220.23
2005/8/17,12320,12440,12320,12350,181.79
2005/8/18,12390,12430,12350,12350,37.93
2005/8/19,12330,12360,12280,12360,37.18
2005/8/22,12390,12550,12390,12530,98.81
2005/8/23,12580,12680,12550,12560,150.96
2005/8/24,12500,12590,12480,12550,69.14
2005/8/25,12500,12530,12470,12490,47.63
2005/8/26,12500,12540,12450,12520,42.13
2005/8/29,12450,12450,12340,12360,59.47
2005/8/30,12510,12530,12470,12530,46.38
2005/8/31,12500,12520,12460,12510,30.89
2005/9/1,12580,12640,12580,12590,64.83
2005/9/2,12650,12660,12620,12650,51.38
2005/9/5,12690,12730,12650,12720,53.31
2005/9/6,12750,12810,12650,12670,71.07
2005/9/7,12770,12770,12660,12670,32.74
2005/9/8,12690,12690,12570,12590,80.82
2005/9/9,12640,12760,12620,12740,80.99
2005/9/12,13010,13010,12890,12930,143.21
2005/9/13,12990,13010,12930,12990,99.41
2005/9/14,12930,12960,12910,12930,64.16
2005/9/15,12910,13060,12880,13060,89.71
2005/9/16,13070,13080,12980,13040,184.54
2005/9/20,13130,13250,13090,13250,304.05
2005/9/21,13290,13320,13210,13280,137.1
2005/9/22,13200,13250,13170,13230,64.84
2005/9/26,13350,13450,13330,13450,98.93
2005/9/27,13490,13490,13420,13440,60.9
2005/9/28,13460,13620,13440,13600,319.49
2005/9/29,13670,13740,13580,13720,290.03
2005/9/30,13800,13830,13670,13730,155.1
2005/10/3,13700,13720,13600,13720,87.37
2005/10/4,13750,13880,13720,13880,95.03
2005/10/5,13900,13920,13790,13800,61.53
2005/10/6,13650,13660,13410,13430,219.28
2005/10/7,13340,13480,13340,13370,118.89
2005/10/11,13390,13650,13370,13630,132.68
2005/10/12,13680,13820,13600,13640,179.78
2005/10/13,13520,13600,13400,13600,100.99
2005/10/14,13510,13680,13490,13520,91.96
2005/10/17,13610,13640,13480,13480,101.73
2005/10/18,13510,13570,13450,13480,67.6
2005/10/19,13430,13430,13210,13330,203.65
2005/10/20,13350,13380,13300,13330,181.42
2005/10/21,13210,13370,13120,13370,128.55
2005/10/24,13370,13380,13210,13240,68.77
2005/10/25,13370,13470,13340,13420,158.89
2005/10/26,13420,13530,13420,13520,62.05
2005/10/27,13570,13630,13510,13610,138.68
2005/10/28,13430,13520,13410,13470,116.86
2005/10/31,13610,13720,13590,13720,153.01
2005/11/1,13900,13990,13870,13980,133.93
2005/11/2,14000,14060,13940,13960,161.81
2005/11/4,14210,14230,14100,14160,179.99
2005/11/7,14200,14220,14110,14150,100.02
2005/11/8,14200,14210,14110,14180,118.22
2005/11/9,14110,14270,14070,14200,196.52
2005/11/10,14160,14250,14120,14200,110.73
2005/11/11,14240,14330,14240,14330,75.81
2005/11/14,14360,14360,14230,14230,67.95
2005/11/15,14210,14270,14170,14220,124.69
2005/11/16,14190,14310,14150,14290,103.2
2005/11/17,14310,14600,14300,14600,239.64
2005/11/18,14700,14770,14700,14740,143.81
2005/11/21,14880,14940,14740,14790,118.34
2005/11/22,14890,14900,14790,14860,133.48
2005/11/24,15000,15000,14850,14890,98.66
2005/11/25,14800,14910,14750,14880,71.74
2005/11/28,14980,15100,14950,15100,101.57
2005/11/29,15050,15140,15010,15050,95.26
2005/11/30,15130,15150,15030,15060,218.98
2005/12/1,15060,15260,15020,15260,193.18
2005/12/2,15430,15500,15380,15500,192.5
2005/12/5,15540,15720,15530,15690,184.76
2005/12/6,15680,15720,15580,15620,125.23
2005/12/7,15690,15710,15610,15610,142.36
2005/12/8,15630,15660,15340,15390,302.58
2005/12/9,15400,15600,15320,15550,113.28
2005/12/12,15730,15920,15730,15890,112.02
2005/12/13,15940,15940,15800,15900,134.1
2005/12/14,15980,16040,15590,15640,353.1
2005/12/15,15470,15620,15430,15430,332.1
2005/12/16,15340,15520,15240,15310,227.79
2005/12/19,15410,15540,15350,15540,65.54
2005/12/20,15560,15790,15510,15750,149.25
2005/12/21,15870,16150,15870,16030,265.28
2005/12/22,16090,16130,15900,16060,133
2005/12/26,16190,16280,16170,16250,137.21
2005/12/27,16190,16240,16140,16210,77.18
2005/12/28,16120,16340,16080,16320,77.59
2005/12/29,16420,16620,16410,16500,188.13
2005/12/30,16590,16590,16260,16260,165.92
2006/1/4,16500,16510,16400,16480,88.42
2006/1/5,16610,16640,16520,16580,157.79
2006/1/6,16550,16640,16480,16570,227.26
2006/1/10,16650,16660,16310,16330,209.65
2006/1/11,16300,16490,16150,16490,385.65
2006/1/12,16600,16640,16460,16580,230.33
2006/1/13,16550,16640,16520,16550,107.25
2006/1/16,16510,16540,16380,16410,216.65
2006/1/17,16260,16470,15950,16000,333.75
2006/1/18,15910,15910,15240,15500,393.06
2006/1/19,15400,15950,15380,15890,188.77
2006/1/20,16100,16140,15830,15910,121.07
2006/1/23,15460,15710,15460,15550,320.02
2006/1/24,15620,15830,15620,15770,126.8
2006/1/25,15850,15990,15810,15820,150.26
2006/1/26,15960,16030,15900,16010,107.35
2006/1/27,16390,16600,16320,16590,257.79
2006/1/30,16860,16920,16700,16700,335.15
2006/1/31,16770,16880,16710,16820,212.37
2006/2/1,16700,16830,16630,16630,140.79
2006/2/2,16800,16900,16780,16840,184.66
2006/2/3,16750,16830,16730,16830,116.48
2006/2/6,16910,16940,16730,16900,163.93
2006/2/7,16910,16920,16850,16900,84.47
2006/2/8,16770,16850,16430,16480,343.29
2006/2/9,16610,16700,16510,16610,247.46
2006/2/10,16640,16690,16250,16420,163.72
2006/2/13,16370,16370,16080,16100,219
2006/2/14,16000,16340,15850,16320,231.12
2006/2/15,16480,16500,16090,16110,181.09
2006/2/16,16070,16270,15970,16170,147.14
2006/2/17,16240,16290,15850,15890,286.36
2006/2/20,15780,15830,15540,15600,336.49
2006/2/21,15800,16030,15710,16030,246.73
2006/2/22,16040,16080,15830,15910,144.58
2006/2/23,16060,16230,16060,16230,127.35
2006/2/24,16200,16290,16100,16280,131.23
2006/2/27,16310,16440,16290,16310,257.06
2006/2/28,16380,16380,16100,16310,167.8
2006/3/1,16140,16210,16060,16100,220.12
2006/3/2,16210,16260,16020,16050,95.81
2006/3/3,15960,16050,15810,15860,215.48
2006/3/6,15870,16050,15760,16030,204.74
2006/3/7,16010,16020,15830,15910,69.08
2006/3/8,15800,15880,15710,15790,181.82
2006/3/9,15800,16210,15800,16200,209.67
2006/3/10,16170,16420,16120,16320,274.6
2006/3/13,16450,16530,16420,16510,230.95
2006/3/14,16550,16560,16410,16430,71.25
2006/3/15,16510,16530,16450,16500,40.87
2006/3/16,16500,16510,16180,16260,160.25
2006/3/17,16310,16500,16260,16480,169.63
2006/3/20,16480,16830,16470,16780,358.72
2006/3/22,16740,16740,16630,16670,150.38
2006/3/23,16810,16820,16620,16620,104.43
2006/3/24,16650,16770,16620,16700,103.98
2006/3/27,16780,16870,16780,16790,209.92
2006/3/28,16790,16920,16690,16890,128.97
2006/3/29,16880,17210,16830,17170,405.31
2006/3/30,17230,17370,17200,17270,176.27
2006/3/31,17330,17350,17230,17280,62.92
2006/4/3,17340,17640,17340,17560,218.22
2006/4/4,17550,17660,17510,17550,96.5
2006/4/5,17580,17720,17440,17480,169.36
2006/4/6,17610,17720,17600,17720,120.23
2006/4/7,17750,17810,17670,17810,85.48
2006/4/10,17730,17740,17630,17710,201.76
2006/4/11,17700,17750,17540,17690,193.81
2006/4/12,17560,17580,17410,17460,195.28
2006/4/13,17490,17540,17310,17470,191.25
2006/4/14,17450,17530,17390,17500,72.81
2006/4/17,17470,17490,17230,17270,159.86
2006/4/18,17200,17520,17170,17510,468.24
2006/4/19,17700,17710,17610,17620,304.41
2006/4/20,17660,17660,17530,17560,87.21
2006/4/21,17580,17720,17500,17620,155.81
2006/4/24,17480,17480,17130,17170,402.55
2006/4/25,17130,17250,17030,17200,184.33
2006/4/26,17230,17350,17180,17280,71.42
2006/4/27,17380,17410,17340,17360,69.52
2006/4/28,17300,17300,16990,17160,248.47
2006/5/1,17170,17190,17090,17130,62.11
2006/5/2,17130,17420,17130,17400,186.24
2006/5/8,17600,17630,17480,17560,110.63
2006/5/9,17480,17520,17420,17420,86.54
2006/5/10,17390,17490,17120,17190,243.67
2006/5/11,17130,17320,17080,17100,223.93
2006/5/12,16850,16870,16680,16850,420.71
2006/5/15,16560,16720,16530,16700,269.13
2006/5/16,16720,16820,16370,16380,277.89
2006/5/17,16520,16560,16270,16560,246.05
2006/5/18,16210,16400,16170,16330,246.95
2006/5/19,16300,16400,16150,16400,150.6
2006/5/22,16490,16510,16060,16100,271.71
2006/5/23,15900,16000,15800,15850,273.03
2006/5/24,15900,16130,15730,16130,265.08
2006/5/25,16060,16070,15870,15900,151.89
2006/5/26,16060,16190,16030,16190,105.83
2006/5/29,16340,16340,16100,16140,75.54
2006/5/30,16140,16160,16030,16100,80.39
2006/5/31,15800,15820,15650,15650,197.27
2006/6/1,15830,15870,15640,15660,126.89
2006/6/2,15840,16000,15480,15990,299.73
2006/6/5,15970,16000,15850,15910,74.52
2006/6/6,15670,15740,15570,15620,141.01
2006/6/7,15510,15650,15310,15340,236.79
2006/6/8,15150,15200,14720,14840,372.71
2006/6/9,14910,15040,14600,14950,366
2006/6/12,14860,15060,14800,15040,162.99
2006/6/13,14800,14870,14450,14450,400.07
2006/6/14,14250,14670,14240,14490,459.08
2006/6/15,14770,14800,14620,14700,180.52
2006/6/16,15100,15180,14990,15060,311.9
2006/6/19,15030,15130,14980,15090,151.47
2006/6/20,15000,15050,14820,14840,153.63
2006/6/21,14950,14950,14680,14870,148.68
2006/6/22,15070,15340,15060,15320,202.91
2006/6/23,15230,15350,15090,15350,178.97
